Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-01-22 00:00:00+05:30,1899,1920.5,1887.050049,1917.5,4176669,0,0,KOTAKBANK.NS
2025-01-23 00:00:00+05:30,1907.099976,1923.949951,1892.099976,1894.849976,3161159,0,0,KOTAKBANK.NS
2025-01-24 00:00:00+05:30,1891,1918.5,1873.050049,1886.199951,4025366,0,0,KOTAKBANK.NS
2025-01-27 00:00:00+05:30,1875,1898.800049,1862.75,1881.400024,1928503,0,0,KOTAKBANK.NS
2025-01-28 00:00:00+05:30,1895,1905,1870.800049,1887.75,5157384,0,0,KOTAKBANK.NS
2025-01-29 00:00:00+05:30,1887.800049,1924.699951,1885,1920.349976,2351631,0,0,KOTAKBANK.NS
2025-01-30 00:00:00+05:30,1920.349976,1938.099976,1877.449951,1901.5,4239181,0,0,KOTAKBANK.NS
2025-01-31 00:00:00+05:30,1903.050049,1908.949951,1889.599976,1901.300049,2333229,0,0,KOTAKBANK.NS
2025-02-03 00:00:00+05:30,1893.599976,1903.800049,1881.550049,1884.5,3319808,0,0,KOTAKBANK.NS
2025-02-04 00:00:00+05:30,1891.050049,1941.199951,1877.199951,1928.5,5332618,0,0,KOTAKBANK.NS
2025-02-05 00:00:00+05:30,1937.800049,1938.949951,1902.349976,1911.75,3427385,0,0,KOTAKBANK.NS
2025-02-06 00:00:00+05:30,1917,1920,1896.449951,1915.949951,3193971,0,0,KOTAKBANK.NS
2025-02-07 00:00:00+05:30,1921,1960.599976,1907.900024,1929.25,4414174,0,0,KOTAKBANK.NS
2025-02-10 00:00:00+05:30,1935.300049,1965,1923.550049,1960.150024,3569373,0,0,KOTAKBANK.NS
2025-02-11 00:00:00+05:30,1964.599976,1970.5,1906.599976,1918.599976,3506682,0,0,KOTAKBANK.NS
2025-02-12 00:00:00+05:30,1923.449951,1949,1904.949951,1943.949951,3219004,0,0,KOTAKBANK.NS
2025-02-13 00:00:00+05:30,1963,1992.800049,1960.550049,1972.800049,12678373,0,0,KOTAKBANK.NS
2025-02-14 00:00:00+05:30,1974,1974,1933.349976,1952.400024,2610048,0,0,KOTAKBANK.NS
2025-01-14 00:00:00+05:30,1052.949951,1061,1045.5,1051.650024,6892897,0,0,AXISBANK.NS
2025-01-15 00:00:00+05:30,1043,1052.900024,1014.650024,1026.800049,11418721,0,0,AXISBANK.NS
2025-01-16 00:00:00+05:30,1033.900024,1046.449951,1027.050049,1038,10261727,0,0,AXISBANK.NS
2025-01-17 00:00:00+05:30,1000,1011.700012,974.5999756,991.0499878,33831617,0,0,AXISBANK.NS
2025-01-20 00:00:00+05:30,992.0499878,994.2000122,976.5,988.0499878,33440507,0,0,AXISBANK.NS
2025-01-21 00:00:00+05:30,993.5999756,994.4500122,963,970.2000122,11894500,0,0,AXISBANK.NS
2025-01-22 00:00:00+05:30,975.75,975.75,954,959.2999878,17303146,0,0,AXISBANK.NS
2025-01-23 00:00:00+05:30,954,963.7000122,948,951.0499878,24649522,0,0,AXISBANK.NS
2025-01-24 00:00:00+05:30,948,961.7999878,946.0999756,948.5,14421921,0,0,AXISBANK.NS
2025-01-27 00:00:00+05:30,943.0999756,949.75,933.5,948.0999756,12713296,0,0,AXISBANK.NS
2025-01-28 00:00:00+05:30,960,993.8499756,958.2000122,983.7999878,21781371,0,0,AXISBANK.NS
2025-01-29 00:00:00+05:30,988,988.6500244,977.5999756,983.4000244,11175206,0,0,AXISBANK.NS
2025-01-30 00:00:00+05:30,984.6500244,991.4000244,974.7999878,984.7000122,10473118,0,0,AXISBANK.NS
2025-01-31 00:00:00+05:30,982,990,978.0499878,986.0999756,9036312,0,0,AXISBANK.NS
2025-02-01 00:00:00+05:30,989.5,1004.950012,982,998.1500244,4830391,0,0,AXISBANK.NS
2025-02-03 00:00:00+05:30,987.0999756,1000.5,983.3499756,989.4000244,7124605,0,0,AXISBANK.NS
2025-02-04 00:00:00+05:30,994,1017.099976,987.7999878,1015.299988,16058171,0,0,AXISBANK.NS
2025-02-05 00:00:00+05:30,1020.599976,1022.049988,1010.5,1013.299988,7858373,0,0,AXISBANK.NS
2025-02-06 00:00:00+05:30,1012,1021.849976,1010.049988,1020.700012,5815563,0,0,AXISBANK.NS
2025-02-07 00:00:00+05:30,1019.5,1027.349976,1007.650024,1024.099976,8638651,0,0,AXISBANK.NS
2025-02-10 00:00:00+05:30,1021,1026.75,1006.200012,1011.75,3960565,0,0,AXISBANK.NS
2025-02-11 00:00:00+05:30,1009,1016.349976,1002.599976,1007.400024,4808215,0,0,AXISBANK.NS
2025-02-12 00:00:00+05:30,1000,1010.650024,984,1006.900024,7669283,0,0,AXISBANK.NS
2025-02-13 00:00:00+05:30,1003,1017.450012,1001.049988,1008.200012,6348246,0,0,AXISBANK.NS
2025-02-14 00:00:00+05:30,1010.549988,1016,987.6500244,997.5,5375755,0,0,AXISBANK.NS
2025-01-14 00:00:00+05:30,2269,2286.350098,2237,2239.949951,1316807,0,0,ASIANPAINT.NS
2025-01-15 00:00:00+05:30,2249,2253.75,2220,2229.699951,1308999,0,0,ASIANPAINT.NS
2025-01-16 00:00:00+05:30,2239,2239.850098,2207.800049,2215.600098,1936087,0,0,ASIANPAINT.NS
2025-01-17 00:00:00+05:30,2225.649902,2269.050049,2212.5,2261,878848,0,0,ASIANPAINT.NS
2025-01-20 00:00:00+05:30,2272.25,2286.899902,2251,2280.550049,555716,0,0,ASIANPAINT.NS
2025-01-21 00:00:00+05:30,2280.550049,2315,2255,2260.350098,1410294,0,0,ASIANPAINT.NS
2025-01-22 00:00:00+05:30,2270,2270,2244.899902,2262.100098,835523,0,0,ASIANPAINT.NS
2025-01-23 00:00:00+05:30,2262.100098,2301.800049,2246.199951,2276.350098,1142465,0,0,ASIANPAINT.NS
2025-01-24 00:00:00+05:30,2283,2296.550049,2255.050049,2262.399902,543202,0,0,ASIANPAINT.NS
2025-01-27 00:00:00+05:30,2255.300049,2277.75,2246.199951,2251.5,1097939,0,0,ASIANPAINT.NS
2025-01-28 00:00:00+05:30,2260,2267.050049,2234.100098,2241.800049,897501,0,0,ASIANPAINT.NS
2025-01-29 00:00:00+05:30,2241.800049,2246.800049,2212.050049,2223.149902,1281088,0,0,ASIANPAINT.NS
2025-01-30 00:00:00+05:30,2223.149902,2259.25,2215,2249.850098,1155718,0,0,ASIANPAINT.NS
2025-01-31 00:00:00+05:30,2255,2305,2234.850098,2300.800049,1292909,0,0,ASIANPAINT.NS
2025-02-03 00:00:00+05:30,2351.149902,2364.449951,2277.699951,2292.25,1070382,0,0,ASIANPAINT.NS
2025-02-04 00:00:00+05:30,2304.649902,2418.600098,2263.75,2354.350098,5373733,0,0,ASIANPAINT.NS
2025-02-05 00:00:00+05:30,2269,2295.550049,2237.25,2275.199951,3474642,0,0,ASIANPAINT.NS
2025-02-06 00:00:00+05:30,2287.199951,2298.899902,2260.25,2263.399902,1285954,0,0,ASIANPAINT.NS
2025-02-07 00:00:00+05:30,2266,2276.300049,2243.199951,2271,1336756,0,0,ASIANPAINT.NS
2025-02-10 00:00:00+05:30,2271.050049,2278,2254,2270.149902,1181565,0,0,ASIANPAINT.NS
2025-02-11 00:00:00+05:30,2279,2282.899902,2226,2240.850098,1607942,0,0,ASIANPAINT.NS
2025-02-12 00:00:00+05:30,2241.850098,2247.949951,2185.699951,2228.25,1181706,0,0,ASIANPAINT.NS
2025-02-13 00:00:00+05:30,2228.25,2249.949951,2220,2236.399902,921923,0,0,ASIANPAINT.NS
2025-02-14 00:00:00+05:30,2236.399902,2250.550049,2203,2231.300049,1380052,0,0,ASIANPAINT.NS
2025-01-14 00:00:00+05:30,7230,7388,7191.149902,7335,998011,0,0,BAJFINANCE.NS
2025-01-15 00:00:00+05:30,7340.5,7350,7105.200195,7177.399902,681750,0,0,BAJFINANCE.NS
2025-01-16 00:00:00+05:30,7200,7289,7194.049805,7259.75,860849,0,0,BAJFINANCE.NS
2025-01-17 00:00:00+05:30,7221,7284.950195,7156.299805,7182.100098,665274,0,0,BAJFINANCE.NS
2025-01-20 00:00:00+05:30,7182.100098,7470,7182.100098,7440.100098,1067971,0,0,BAJFINANCE.NS
2025-01-21 00:00:00+05:30,7450,7485,7277.600098,7291.649902,1003206,0,0,BAJFINANCE.NS
2025-01-22 00:00:00+05:30,7339,7420.25,7260.350098,7397.149902,727368,0,0,BAJFINANCE.NS
2025-01-23 00:00:00+05:30,7341,7524,7325,7443.25,1030295,0,0,BAJFINANCE.NS
2025-01-24 00:00:00+05:30,7443.25,7505,7338.299805,7438.600098,679687,0,0,BAJFINANCE.NS
2025-01-27 00:00:00+05:30,7380.100098,7474.5,7260,7295.450195,692810,0,0,BAJFINANCE.NS
2025-01-28 00:00:00+05:30,7390,7706.799805,7345,7606.600098,2478933,0,0,BAJFINANCE.NS
2025-01-29 00:00:00+05:30,7657.25,7787,7568.950195,7759.649902,1514920,0,0,BAJFINANCE.NS
2025-01-30 00:00:00+05:30,7850,8250.650391,7850,7901.649902,5648883,0,0,BAJFINANCE.NS
2025-01-31 00:00:00+05:30,7925,7980.649902,7791,7885.100098,1833546,0,0,BAJFINANCE.NS
2025-02-01 00:00:00+05:30,7880,8109.950195,7784.399902,8000.100098,1615378,0,0,BAJFINANCE.NS
2025-02-03 00:00:00+05:30,7922.200195,8439.299805,7921.049805,8425.799805,4336926,0,0,BAJFINANCE.NS
2025-02-04 00:00:00+05:30,8425,8490,8303,8475.349609,1966300,0,0,BAJFINANCE.NS
2025-02-05 00:00:00+05:30,8500,8588.700195,8445.5,8509.450195,1867493,0,0,BAJFINANCE.NS
2025-02-06 00:00:00+05:30,8534.25,8662.799805,8462,8507.299805,1709473,0,0,BAJFINANCE.NS
2025-02-07 00:00:00+05:30,8585,8585,8383.900391,8474.25,966540,0,0,BAJFINANCE.NS
2025-02-10 00:00:00+05:30,8478.799805,8488,8220,8286.799805,1243838,0,0,BAJFINANCE.NS
2025-02-11 00:00:00+05:30,8299,8355.099609,8139.350098,8191.200195,963059,0,0,BAJFINANCE.NS
2025-02-12 00:00:00+05:30,8149.649902,8284,8025,8214.049805,1483731,0,0,BAJFINANCE.NS
2025-02-13 00:00:00+05:30,8197.049805,8498,8197.049805,8409,1800313,0,0,BAJFINANCE.NS
2025-02-14 00:00:00+05:30,8408.549805,8455.599609,8282,8392.299805,863315,0,0,BAJFINANCE.NS
2025-01-14 00:00:00+05:30,11533.9502,11785.5498,11531,11741.15039,627463,0,0,MARUTI.NS
2025-01-15 00:00:00+05:30,11890.5498,12192.40039,11861,11947.40039,692822,0,0,MARUTI.NS
2025-01-16 00:00:00+05:30,11981.4502,12134,11956.2002,12092.2998,551211,0,0,MARUTI.NS
2025-01-17 00:00:00+05:30,12101.90039,12189.90039,12004.2998,12136.34961,285370,0,0,MARUTI.NS
2025-01-20 00:00:00+05:30,12147.0498,12147.0498,11984.0498,12020.0498,251731,0,0,MARUTI.NS
2025-01-21 00:00:00+05:30,12017.0498,12139.7998,11862.0498,11883.7002,300038,0,0,MARUTI.NS
2025-01-22 00:00:00+05:30,11900.0498,12078.84961,11900.0498,12020.34961,396590,0,0,MARUTI.NS
2025-01-23 00:00:00+05:30,12005,12106.2998,11961.2998,12045.75,480876,0,0,MARUTI.NS
2025-01-24 00:00:00+05:30,11930,12093,11914.09961,11967.90039,310343,0,0,MARUTI.NS
2025-01-27 00:00:00+05:30,11901.90039,12046.90039,11811.0498,11993.84961,251783,0,0,MARUTI.NS
2025-01-28 00:00:00+05:30,12018.34961,12164.7002,11884.9502,12123.75,533451,0,0,MARUTI.NS
2025-01-29 00:00:00+05:30,12120,12320.7002,11885.0498,11977.90039,817549,0,0,MARUTI.NS
2025-01-30 00:00:00+05:30,12021,12110.84961,11923.09961,12000,418442,0,0,MARUTI.NS
2025-01-31 00:00:00+05:30,12000,12390,12000,12310.65039,709009,0,0,MARUTI.NS
2025-02-03 00:00:00+05:30,12990,13461.2002,12921.65039,13139.9502,926127,0,0,MARUTI.NS
2025-02-04 00:00:00+05:30,13250,13259.9502,12971.5,13109.9502,530749,0,0,MARUTI.NS
2025-02-05 00:00:00+05:30,13110,13150,13003.5,13086.7998,271633,0,0,MARUTI.NS
2025-02-06 00:00:00+05:30,13060,13130,13006.7998,13074,414134,0,0,MARUTI.NS
2025-02-07 00:00:00+05:30,13060,13108.5,13012,13049.5,355223,0,0,MARUTI.NS
2025-02-10 00:00:00+05:30,13050,13060,12886.65039,12900.75,294142,0,0,MARUTI.NS
2025-02-11 00:00:00+05:30,12899.9502,13017.25,12699.4502,12724.34961,354195,0,0,MARUTI.NS
2025-02-12 00:00:00+05:30,12700,12765.34961,12608.0498,12655.5498,425735,0,0,MARUTI.NS
2025-02-13 00:00:00+05:30,12675,12744.9502,12614.75,12671.2998,186742,0,0,MARUTI.NS
2025-02-14 00:00:00+05:30,12700,12780,12584.09961,12680.25,233454,0,0,MARUTI.NS
2025-01-14 00:00:00+05:30,10570,10733,10462,10483.75,344404,0,0,ULTRACEMCO.NS
2025-01-15 00:00:00+05:30,10540,10643.40039,10466.75,10521.65039,371459,0,0,ULTRACEMCO.NS
2025-01-16 00:00:00+05:30,10590,10807.59961,10550,10636.2002,375910,0,0,ULTRACEMCO.NS
2025-01-17 00:00:00+05:30,10636.2002,10723.9502,10500.09961,10580,297759,0,0,ULTRACEMCO.NS
2025-01-20 00:00:00+05:30,10587.40039,10652.7998,10484.25,10624.4502,332061,0,0,ULTRACEMCO.NS
2025-01-21 00:00:00+05:30,10677.5,10968.0498,10642.0498,10667.7998,593842,0,0,ULTRACEMCO.NS
2025-01-22 00:00:00+05:30,10700,10797.7998,10606.75,10693.75,249552,0,0,ULTRACEMCO.NS
2025-01-23 00:00:00+05:30,10690,11571.4502,10689.9502,11420.90039,1510866,0,0,ULTRACEMCO.NS
2025-01-24 00:00:00+05:30,11251,11609.7002,11222.40039,11285.84961,545939,0,0,ULTRACEMCO.NS
2025-01-27 00:00:00+05:30,11260,11360,11150,11239.5,414994,0,0,ULTRACEMCO.NS
2025-01-28 00:00:00+05:30,11215,11411.59961,11066,11296.34961,436707,0,0,ULTRACEMCO.NS
2025-01-29 00:00:00+05:30,11296.34961,11574.9502,11260.84961,11544.84961,377755,0,0,ULTRACEMCO.NS
2025-01-30 00:00:00+05:30,11544.84961,11612.5,11450,11479.40039,274820,0,0,ULTRACEMCO.NS
2025-01-31 00:00:00+05:30,11488.65039,11599,11392.15039,11487.4502,361656,0,0,ULTRACEMCO.NS
2025-02-01 00:00:00+05:30,11544.90039,11787,10798.25,11259.15039,513602,0,0,ULTRACEMCO.NS
2025-02-03 00:00:00+05:30,11120.25,11282.7998,10951.40039,11174.65039,450593,0,0,ULTRACEMCO.NS
2025-02-04 00:00:00+05:30,11200.09961,11547.84961,11112.15039,11519.15039,314752,0,0,ULTRACEMCO.NS
2025-02-05 00:00:00+05:30,11519.09961,11632.84961,11433,11585.7002,236897,0,0,ULTRACEMCO.NS
2025-02-06 00:00:00+05:30,11577.2002,11619.5498,11327.7002,11477.34961,308664,0,0,ULTRACEMCO.NS
2025-02-07 00:00:00+05:30,11501.09961,11733,11475.0498,11640.59961,310549,0,0,ULTRACEMCO.NS
2025-02-10 00:00:00+05:30,11520,11613.7002,11490,11532.2998,262455,0,0,ULTRACEMCO.NS
2025-02-11 00:00:00+05:30,11497,11515.59961,11240.25,11300.2002,301338,0,0,ULTRACEMCO.NS
2025-02-12 00:00:00+05:30,11300,11599,11074.59961,11478.5,347198,0,0,ULTRACEMCO.NS
2025-02-13 00:00:00+05:30,11500,11649.90039,11422.2002,11546.4502,336128,0,0,ULTRACEMCO.NS
2025-02-14 00:00:00+05:30,11589,11589,11182,11263.84961,279199,0,0,ULTRACEMCO.NS
2025-01-14 00:00:00+05:30,3400,3429,3310,3322.5,1133561,0,0,TITAN.NS
2025-01-15 00:00:00+05:30,3322,3340.5,3283,3323.5,1169593,0,0,TITAN.NS
2025-01-16 00:00:00+05:30,3327,3338.850098,3282,3316.899902,1170734,0,0,TITAN.NS
2025-01-17 00:00:00+05:30,3319.899902,3368,3285.050049,3357.399902,559153,0,0,TITAN.NS
2025-01-20 00:00:00+05:30,3374.100098,3407.699951,3347.5,3382.25,722342,0,0,TITAN.NS
2025-01-21 00:00:00+05:30,3400.949951,3412.699951,3335.149902,3353.350098,1016047,0,0,TITAN.NS
2025-01-22 00:00:00+05:30,3354.800049,3385,3334.649902,3356.449951,598329,0,0,TITAN.NS
2025-01-23 00:00:00+05:30,3356.449951,3433,3325.5,3398.550049,713603,0,0,TITAN.NS
2025-01-24 00:00:00+05:30,3407,3447.649902,3380.449951,3402.149902,564244,0,0,TITAN.NS
2025-01-27 00:00:00+05:30,3388,3401.949951,3307.25,3319.350098,618309,0,0,TITAN.NS
2025-01-28 00:00:00+05:30,3319.350098,3370.850098,3299.550049,3325.899902,579957,0,0,TITAN.NS
2025-01-29 00:00:00+05:30,3339.199951,3375,3309.050049,3370.75,570137,0,0,TITAN.NS
2025-01-30 00:00:00+05:30,3370.649902,3390,3345.199951,3368.399902,688608,0,0,TITAN.NS
2025-01-31 00:00:00+05:30,3400,3527.449951,3392.399902,3490.25,1212261,0,0,TITAN.NS
2025-02-03 00:00:00+05:30,3565,3642.550049,3551.75,3580.300049,1543897,0,0,TITAN.NS
2025-02-04 00:00:00+05:30,3590,3614,3520,3597.699951,1279779,0,0,TITAN.NS
2025-02-05 00:00:00+05:30,3596,3652,3472.199951,3490.899902,2165947,0,0,TITAN.NS
2025-02-06 00:00:00+05:30,3490.899902,3504.25,3397.850098,3410.75,1059617,0,0,TITAN.NS
2025-02-07 00:00:00+05:30,3414.899902,3453.899902,3388.199951,3424.800049,740155,0,0,TITAN.NS
2025-02-10 00:00:00+05:30,3415,3425,3311,3327.449951,904436,0,0,TITAN.NS
2025-02-11 00:00:00+05:30,3334.699951,3348,3271.600098,3281.800049,903965,0,0,TITAN.NS
2025-02-12 00:00:00+05:30,3282.75,3317.399902,3212.600098,3255.449951,774619,0,0,TITAN.NS
2025-02-13 00:00:00+05:30,3250.25,3277.949951,3215.199951,3231.5,727243,0,0,TITAN.NS
2025-02-14 00:00:00+05:30,3236.300049,3253,3186.449951,3213.25,587411,0,0,TITAN.NS
2025-01-14 00:00:00+05:30,1744.486552,1773.362574,1731.663806,1760.241577,1962645,0,0,SUNPHARMA.NS
2025-01-15 00:00:00+05:30,1762.179963,1764.366735,1737.230229,1746.325439,857867,0,0,SUNPHARMA.NS
2025-01-16 00:00:00+05:30,1764.41655,1764.963182,1730.371726,1752.736938,2180496,0,0,SUNPHARMA.NS
2025-01-17 00:00:00+05:30,1768.342836,1781.21521,1757.011104,1775.847656,1163986,0,0,SUNPHARMA.NS
2025-01-20 00:00:00+05:30,1778.630771,1789.664251,1757.706945,1767.59729,1341246,0,0,SUNPHARMA.NS
2025-01-21 00:00:00+05:30,1761.484094,1794.932536,1748.959599,1752.140381,2489267,0,0,SUNPHARMA.NS
2025-01-22 00:00:00+05:30,1766.354759,1792.795386,1763.223605,1788.173218,2262270,0,0,SUNPHARMA.NS
2025-01-23 00:00:00+05:30,1777.388292,1828.728905,1775.350646,1822.615723,1974760,0,0,SUNPHARMA.NS
2025-01-24 00:00:00+05:30,1818.043248,1832.058757,1797.367804,1811.283936,1277935,0,0,SUNPHARMA.NS
2025-01-27 00:00:00+05:30,1807.208547,1813.321729,1763.671006,1776.145752,1452975,0,0,SUNPHARMA.NS
2025-01-28 00:00:00+05:30,1769.13803,1769.336784,1682.95734,1695.283081,5972497,0,0,SUNPHARMA.NS
2025-01-29 00:00:00+05:30,1695.283067,1733.552429,1685.839977,1724.954224,1433336,0,0,SUNPHARMA.NS
2025-01-30 00:00:00+05:30,1730.023651,1749.754835,1714.964505,1728.681763,2017991,0,0,SUNPHARMA.NS
2025-01-31 00:00:00+05:30,1731.564416,1759.247554,1695.829825,1733.502686,4275269,0,0,SUNPHARMA.NS
2025-02-01 00:00:00+05:30,1729.576411,1778.282874,1722.916597,1731.763184,1477972,0,0,SUNPHARMA.NS
2025-02-03 00:00:00+05:30,1770.778114,1775.201529,1700.30294,1730.172852,2210231,0,0,SUNPHARMA.NS
2025-02-04 00:00:00+05:30,1738.820769,1765.609275,1730.222563,1754.675171,2796294,0,0,SUNPHARMA.NS
2025-02-05 00:00:00+05:30,1763.173947,1763.173947,1724.805086,1742.25,1787905,0,0,SUNPHARMA.NS
2025-02-06 00:00:00+05:30,1753,1768.349976,1736.300049,1742,3421791,10.5,0,SUNPHARMA.NS
2025-02-07 00:00:00+05:30,1751.400024,1753,1727.300049,1749.800049,1371545,0,0,SUNPHARMA.NS
2025-02-10 00:00:00+05:30,1741.25,1750,1723.699951,1732.099976,1237839,0,0,SUNPHARMA.NS
2025-02-11 00:00:00+05:30,1725.199951,1734.199951,1695.050049,1699.75,2779274,0,0,SUNPHARMA.NS
2025-02-12 00:00:00+05:30,1706.449951,1714.949951,1688.050049,1693.849976,1757284,0,0,SUNPHARMA.NS
2025-02-13 00:00:00+05:30,1700,1752.75,1699.949951,1746.349976,2750390,0,0,SUNPHARMA.NS
2025-02-14 00:00:00+05:30,1747.349976,1748.949951,1685,1700.5,2123774,0,0,SUNPHARMA.NS
2025-01-14 00:00:00+05:30,122.9400024,127.6399994,122.9400024,126.9300003,36877365,0,0,TATASTEEL.NS
2025-01-15 00:00:00+05:30,128,128.3099976,125.7799988,126.5299988,18773125,0,0,TATASTEEL.NS
2025-01-16 00:00:00+05:30,128,128.4700012,126.5599976,127.8099976,22164393,0,0,TATASTEEL.NS
2025-01-17 00:00:00+05:30,127.9000015,131.1600037,127.6399994,130.2799988,27421959,0,0,TATASTEEL.NS
2025-01-20 00:00:00+05:30,130.9900055,132.1000061,128.9100037,131.6600037,20571916,0,0,TATASTEEL.NS
2025-01-21 00:00:00+05:30,132.0599976,132.3999939,129.25,129.6999969,32238213,0,0,TATASTEEL.NS
2025-01-22 00:00:00+05:30,130.25,130.3500061,127.1200027,128.9199982,27505569,0,0,TATASTEEL.NS
2025-01-23 00:00:00+05:30,127.8499985,130.75,127.6999969,130.3699951,20722538,0,0,TATASTEEL.NS
2025-01-24 00:00:00+05:30,130.5,133.1999969,129.3099976,129.7400055,37092106,0,0,TATASTEEL.NS
2025-01-27 00:00:00+05:30,129.0200043,129.4499969,125.7399979,126.3700027,24650571,0,0,TATASTEEL.NS
2025-01-28 00:00:00+05:30,126.3700027,130.4900055,124.7399979,128.6199951,40373804,0,0,TATASTEEL.NS
2025-01-29 00:00:00+05:30,129,131.3399963,128.5500031,130.8000031,16674706,0,0,TATASTEEL.NS
2025-01-30 00:00:00+05:30,130.8000031,132.1499939,130.1000061,131.1199951,25256096,0,0,TATASTEEL.NS
2025-01-31 00:00:00+05:30,131.1199951,135,129.9299927,134.6199951,26689228,0,0,TATASTEEL.NS
2025-02-01 00:00:00+05:30,135,135.5,130.25,132.9700012,21173846,0,0,TATASTEEL.NS
2025-02-03 00:00:00+05:30,131.2899933,132.5099945,127.8099976,131.8200073,27765357,0,0,TATASTEEL.NS
2025-02-04 00:00:00+05:30,132.8000031,134.3399963,131.8699951,133.4199982,25032519,0,0,TATASTEEL.NS
2025-02-05 00:00:00+05:30,133.1499939,135.3899994,133.0800018,134.3999939,16958362,0,0,TATASTEEL.NS
2025-02-06 00:00:00+05:30,134.5,134.8699951,132.0200043,132.5399933,22408168,0,0,TATASTEEL.NS
2025-02-07 00:00:00+05:30,133.3000031,138.75,132.5599976,138.3099976,52950146,0,0,TATASTEEL.NS
2025-02-10 00:00:00+05:30,138.1000061,138.1000061,133,134.0399933,26120805,0,0,TATASTEEL.NS
2025-02-11 00:00:00+05:30,133,134.3399963,129.6999969,130.1100006,23635428,0,0,TATASTEEL.NS
2025-02-12 00:00:00+05:30,129.3500061,133.2899933,128.3099976,132.2799988,37927696,0,0,TATASTEEL.NS
2025-02-13 00:00:00+05:30,132.2799988,137.6900024,131.8600006,136.25,52036196,0,0,TATASTEEL.NS
2025-02-14 00:00:00+05:30,136.25,139.25,133.3300018,134.4700012,41469242,0,0,TATASTEEL.NS
2025-01-14 00:00:00+05:30,286.1146355,288.8110553,280.9669251,287.1441956,7670070,0,0,WIPRO.NS
2025-01-15 00:00:00+05:30,287.2912763,288.958166,284.0555845,286.9480896,4662694,0,0,WIPRO.NS
2025-01-16 00:00:00+05:30,290.1347727,290.7230885,281.1140405,282.4377136,10345666,0,0,WIPRO.NS
2025-01-17 00:00:00+05:30,282.1925697,282.1925697,275.0348129,276.4565735,9358955,0,0,WIPRO.NS
2025-01-20 00:00:00+05:30,296.115928,299.4496775,291.1643325,294.4000244,39380165,0,0,WIPRO.NS
2025-01-21 00:00:00+05:30,296.5081274,299.8909207,291.9977464,292.5370483,15619474,0,0,WIPRO.NS
2025-01-22 00:00:00+05:30,293.5175719,303.9600649,293.5175719,303.0776062,30859317,0,0,WIPRO.NS
2025-01-23 00:00:00+05:30,305.0386267,318.2755968,304.5973824,311.5100403,39904371,0,0,WIPRO.NS
2025-01-24 00:00:00+05:30,312.7847073,316.2165144,310.4314741,313.8632813,17479586,0,0,WIPRO.NS
2025-01-27 00:00:00+05:30,311.608074,312.931777,300.7733807,301.9500122,12372895,0,0,WIPRO.NS
2025-01-28 00:00:00+05:30,304,307.6000061,301.5499878,303.6000061,12077491,6,0,WIPRO.NS
2025-01-29 00:00:00+05:30,305.0499878,314.7000122,305.0499878,312.4500122,16338112,0,0,WIPRO.NS
2025-01-30 00:00:00+05:30,311,313.7000122,305.9500122,309,9984186,0,0,WIPRO.NS
2025-01-31 00:00:00+05:30,311.7000122,315.7000122,309.5499878,311.8999939,15597644,0,0,WIPRO.NS
2025-02-03 00:00:00+05:30,303,314,300.2999878,313.6000061,14877076,0,0,WIPRO.NS
2025-02-04 00:00:00+05:30,318,318.8500061,313.3500061,316.25,15366864,0,0,WIPRO.NS
2025-02-05 00:00:00+05:30,317.7999878,321.4500122,314.8999939,317.1000061,9628027,0,0,WIPRO.NS
2025-02-06 00:00:00+05:30,320,323.6000061,314.5499878,317.9500122,15062390,0,0,WIPRO.NS
2025-02-07 00:00:00+05:30,319,319,314,318,8589587,0,0,WIPRO.NS
2025-02-10 00:00:00+05:30,318.7999878,321,315.8500061,319.0499878,12304840,0,0,WIPRO.NS
2025-02-11 00:00:00+05:30,319.5,320.3999939,311.6000061,313,10627890,0,0,WIPRO.NS
2025-02-12 00:00:00+05:30,313.4500122,315.75,309.3500061,310.2000122,9668342,0,0,WIPRO.NS
2025-02-13 00:00:00+05:30,310.2999878,313.6499939,306.9500122,308.5499878,8832731,0,0,WIPRO.NS
2025-02-14 00:00:00+05:30,310.0499878,312.3999939,304.5499878,308.1000061,7371341,0,0,WIPRO.NS
2025-01-14 00:00:00+05:30,252.4932536,256.8858157,251.8069354,255.2876282,8470150,0,0,ONGC.NS
2025-01-15 00:00:00+05:30,255.8072729,259.3075943,252.6599399,253.1403656,9344731,0,0,ONGC.NS
2025-01-16 00:00:00+05:30,254.9248355,260.4449434,254.9248355,258.0427551,14195450,0,0,ONGC.NS
2025-01-17 00:00:00+05:30,256.8858061,261.788207,256.199458,261.3666077,12148143,0,0,ONGC.NS
2025-01-20 00:00:00+05:30,262.8667576,265.190491,259.8370772,264.1021423,9676264,0,0,ONGC.NS
2025-01-21 00:00:00+05:30,262.8177138,264.0923561,259.6409674,260.6116333,8989218,0,0,ONGC.NS
2025-01-22 00:00:00+05:30,260.8077308,261.1901324,256.6014624,258.8957825,7919682,0,0,ONGC.NS
2025-01-23 00:00:00+05:30,257.8663017,258.6800871,256.072036,257.9153137,5026675,0,0,ONGC.NS
2025-01-24 00:00:00+05:30,257.8564834,260.4547799,250.7578162,251.5029907,6306281,0,0,ONGC.NS
